suite,program,label,label_jit,label_aot,avg_bb_out_degree,avg_bb_size,basic_block_count,br_density,br_instr_count,call_bb_ratio,call_density,call_instr_count,compute_density,compute_instr_count,compute_mem_ratio,func_count,indirect_call_count,io_call_count,io_density,loop_instr_count,ls_ratio,max_loop_depth,mem_instr_count,syscall_count,syscall_density,total_instr_count,mean_L1_dcache_load_misses_native,mean_L1_dcache_loads_native,mean_LLC_load_misses_native,mean_LLC_loads_native,mean_branch_misses_native,mean_branches_native,mean_cycles_native,mean_instructions_native,mean_L1_dcache_load_misses_wasm_aot,mean_L1_dcache_loads_wasm_aot,mean_LLC_load_misses_wasm_aot,mean_LLC_loads_wasm_aot,mean_branch_misses_wasm_aot,mean_branches_wasm_aot,mean_cycles_wasm_aot,mean_instructions_wasm_aot,mean_L1_dcache_load_misses_wasm_jit,mean_L1_dcache_loads_wasm_jit,mean_LLC_load_misses_wasm_jit,mean_LLC_loads_wasm_jit,mean_branch_misses_wasm_jit,mean_branches_wasm_jit,mean_cycles_wasm_jit,mean_instructions_wasm_jit,std_L1_dcache_load_misses_native,std_L1_dcache_loads_native,std_LLC_load_misses_native,std_LLC_loads_native,std_branch_misses_native,std_branches_native,std_cycles_native,std_instructions_native,std_L1_dcache_load_misses_wasm_aot,std_L1_dcache_loads_wasm_aot,std_LLC_load_misses_wasm_aot,std_LLC_loads_wasm_aot,std_branch_misses_wasm_aot,std_branches_wasm_aot,std_cycles_wasm_aot,std_instructions_wasm_aot,std_L1_dcache_load_misses_wasm_jit,std_L1_dcache_loads_wasm_jit,std_LLC_load_misses_wasm_jit,std_LLC_loads_wasm_jit,std_branch_misses_wasm_jit,std_branches_wasm_jit,std_cycles_wasm_jit,std_instructions_wasm_jit,perf_run_count_native,perf_run_count_wasm_aot,perf_run_count_wasm_jit,branch_miss_rate_native,l1_load_miss_rate_native,llc_load_miss_rate_native,ipc_native,branch_miss_rate_wasm_jit,l1_load_miss_rate_wasm_jit,llc_load_miss_rate_wasm_jit,ipc_wasm_jit,branch_miss_rate_wasm_aot,l1_load_miss_rate_wasm_aot,llc_load_miss_rate_wasm_aot,ipc_wasm_aot,cycles_ratio_jit_over_native,cycles_ratio_aot_over_native,instructions_ratio_jit_over_native,instructions_ratio_aot_over_native,delta_branch_miss_rate_jit,delta_branch_miss_rate_aot,delta_l1_load_miss_rate_jit,delta_l1_load_miss_rate_aot,delta_llc_load_miss_rate_jit,delta_llc_load_miss_rate_aot,delta_ipc_jit,delta_ipc_aot
micro,memory_seq_read,similar,similar,similar,1.75,23.0,4,0.054348,5,2.5,0.108696,10,0.25,23,1.095238,1,0,1,0.01087,0,0.228261,2,21,3,0.032609,92,546600.5,7782626.6,4803.2,14143.1,9455.4,5437469.8,24529345.0,37874147.9,800495.0,13130264.3,41850.6,75137.0,57701.1,23150791.8,46519282.1,102491374.5,824322.7,13679425.3,43416.4,78038.0,65204.0,23485649.4,48731059.9,104666961.9,3112.2733473923527,20533.66678950017,1528.255345156692,2482.7834044340907,532.2712758651464,14792.930464695997,814127.6078554541,89763.7642598609,5275.884802044533,97485.22030663567,3419.9011746605265,3577.8001931664953,1439.165996911638,77477.4548036043,1661341.3921196628,464447.93617351004,4625.534588924079,62914.80962036406,2289.805581266672,2991.7825975680635,2304.7874811646593,47437.184421319005,1487197.6349827622,275574.30431552976,10,10,10,0.001738933796009313,0.07023342222277502,0.33961437025828844,1.5440342128988769,0.0027763337044450645,0.06026003884826944,0.5563494707706502,2.1478490743846925,0.0024924028732356356,0.06096564255755309,0.55699056390327,2.2032019814854364,1.9866433408637694,1.8964746959203356,2.763546315981937,2.706103772172258,0.0010373999084357516,0.0007534690772263227,-0.009973383374505582,-0.009267779665221937,0.21673510051236178,0.2173761936449815,0.6038148614858156,0.6591677685865596
micro,memory_seq_write,native-better,native-better,native-better,1.625,17.375,8,0.064748,9,1.125,0.064748,9,0.273381,38,0.844444,1,0,1,0.007194,0,0.323741,3,45,3,0.021583,139,6720582.0,32395364.6,338984.6,410658.5,10988.7,18274049.1,160833376.2,247641267.3,6978559.6,110743731.5,88292.6,162882.3,58506.8,218382192.8,271695771.0,985492043.2,7000591.1,111265030.8,90313.7,164434.7,67036.3,218700389.9,270661138.8,987541718.8,7328.374535552552,134166.7698088213,20356.25641855048,16180.719646473632,803.3365214321249,92071.8271899718,18110235.7018153,646540.355759974,6483.324425015149,162321.8854972704,7472.896184062627,4532.832449044537,1653.682745336064,116750.90055022716,7507141.422221083,790704.5654287998,4881.028476549669,82386.92666086018,5657.43693537787,3669.3129253914094,1329.6018660569848,75851.38683629846,2649329.2275874806,402969.5591375674,10,10,10,0.0006013281424312251,0.20745505052905006,0.8254659285026366,1.539738039149613,0.0003065211727818689,0.062918160806369,0.5492374784640954,3.6486276647558387,0.0002679101223861326,0.06301539153030977,0.5420638092659547,3.6271894831958944,1.6828667357167624,1.6892996803234428,3.9877914112095967,3.9795146178368794,-0.00029480696964935614,-0.00033341802004509247,-0.14453688972268106,-0.14443965899874028,-0.27622845003854113,-0.2834021192366819,2.108889625606226,2.0874514440462812
micro,memory_stride_read,similar,similar,similar,1.571429,15.142857,7,0.075472,8,1.285714,0.084906,9,0.273585,29,1.074074,1,0,1,0.009434,0,0.254717,3,27,3,0.028302,106,10394767.5,17264150.4,2670901.9,4225828.2,10582.7,8191323.4,97331465.4,74146030.9,10647357.1,20552553.5,3243913.6,4607847.4,58872.1,28236483.8,136961206.7,164460230.9,10668583.8,21084239.2,3188590.6,4569588.3,65827.0,28549323.9,135322386.4,166556424.9,3319.3782634034055,116283.96143177536,136319.64557567547,46501.258231005646,584.8270494580238,83294.0160171586,2638295.7217393704,579958.4591341092,3674.8598597616046,37272.802143268535,339715.5239543816,152625.78755330527,1834.218601415268,39407.73309559119,10597712.160330128,174857.1865719947,4667.801904775269,35281.67505723698,413873.5779078759,126411.07018950337,1309.0476606211776,42658.608354782766,7904887.677663278,174137.2613189278,10,10,10,0.0012919402010180675,0.6021013058366314,0.632042234939887,0.7617889096325062,0.0023057288582585315,0.5059980442642673,0.6977850936811967,1.2308120580114157,0.0020849656925059487,0.5180551944555211,0.7039976193656066,1.2007796577043448,1.3903251722746588,1.4071626902680947,2.2463296130393404,2.218058457125046,0.001013788657240464,0.0007930254914878811,-0.09610326157236404,-0.08404611138111029,0.0657428587413097,0.07195538442571958,0.46902314837890946,0.4389907480718386
micro,memory_stride_write,wasm-better,wasm-better,wasm-better,1.666667,21.666667,6,0.053846,7,1.5,0.069231,9,0.307692,40,1.081081,1,0,1,0.007692,0,0.284615,3,37,3,0.023077,130,8327688.0,16411803.8,1308982.7,3031227.4,17600.0,8501915.3,108173209.9,71627197.8,8830934.3,17504274.9,1741262.5,3102349.7,59458.7,15989349.6,127323038.3,118800063.6,8846162.1,17940038.5,1461595.1,2992549.0,66146.8,16235931.8,118478212.0,120441911.0,6649.566101132679,169666.85917002862,230807.17521826163,41694.83903101463,1333.8429859286705,150721.67157014957,8293809.012232859,811237.7110475906,12626.345385300105,125548.89190842512,467910.0578202918,191346.8571022268,1963.0898009685309,87113.24599521144,20155026.199026797,598431.8370948458,4141.712674459264,38060.8622990134,218521.2333697422,88477.0816501841,1378.0450565122242,43143.15181346871,8203316.597639017,185107.50289854177,10,10,10,0.0020701217759720564,0.5074206407463876,0.43183256393103336,0.6621528367903224,0.004074099399703071,0.49309604881840136,0.4884114178247374,1.0165743470200241,0.0037186440654221483,0.5045015774975061,0.5612721544576358,0.9330602315669057,1.0952639023056299,1.1770293071427105,1.6815108603899622,1.6585887379221194,0.002003977623731015,0.0016485222894500919,-0.014324591927986241,-0.0029190632488814705,0.05657885389370404,0.12943959052660242,0.3544215102297017,0.2709073947765832
poly,correlation,similar,,,1.25641,9.128205,39,0.109551,39,0.102564,0.011236,4,0.058989,21,0.12963,4,0,0,0.0,0,0.455056,3,162,0,0.0,356,2196688688.7,2046109302.9,4627262.6,181922310.3,761246.6,522440539.0,12809610897.5,5670511097.2,2193242504.8,2065259804.4,4162236.5,187722918.2,814831.6,2061701416.8,13493902929.7,12371884791.3,2195077135.9,2066059831.4,3880498.2,189550527.0,824081.9,2062176687.3,13721389256.5,12375008896.8,7568039.202708786,573900.7931158488,1398911.5237411628,12041941.088537375,2402.6337493120513,395314.13000830717,1121730545.4668853,2271465.298687541,5355825.309110358,406541.7952782162,1824102.554493655,9907764.297087478,3674.9274580897754,263659.3031039824,723198198.2371994,1597409.0801041338,3924369.6010532356,333581.5820119341,1410601.4085920784,15468357.17902541,3173.604590997437,238082.1963916811,522053275.1312999,1407836.5675202792,10,10,10,0.0014570971109116018,1.0735930312161623,0.025435377290280593,0.4426762953671521,0.00039961750371592423,1.0624460640196347,0.020472104517018832,0.9018772564110298,0.0003952228937518573,1.0619692980647448,0.022172234162509415,0.9168499918633292,1.0711792392677555,1.0534202043821292,2.1823445337952982,2.181793594832928,-0.0010574796071956775,-0.0010618742171597446,-0.011146967196527635,-0.011623733151417515,-0.004963272773261761,-0.0032631431277711787,0.4592009610438777,0.4741736964961771
poly,covariance,similar,,,1.25,7.964286,28,0.125561,28,0.035714,0.004484,1,0.053812,12,0.123711,4,0,0,0.0,0,0.434978,2,97,0,0.0,223,2202896880.4,2045546463.1,1926457.7,188527214.2,758895.6,521870589.1,13726547556.2,5663651775.2,2198853185.3,2065121244.7,2080168.9,188872841.3,809988.3,2061772975.7,13963219416.2,12356606498.1,2196587798.7,2065769488.3,2044743.9,189463300.1,820170.3,2062159307.7,13704274014.3,12359229579.0,2188359.983832183,182981.74729218995,559507.3034032413,8981329.473241542,2066.5875361194867,132790.21729150135,312557293.20754284,740103.701617624,224917.96114142836,224449.8906314129,507661.0853493697,11280116.16096504,2542.9816729361005,198720.55372921197,21551232.98003066,1045070.7563398205,4524865.188913628,329338.46482709586,394233.44077320205,10008859.645547898,3707.5185486911287,261835.5845954158,509767213.0481239,1469305.6879589243,10,10,10,0.001454183500374614,1.0769234139328898,0.010218459484349608,0.4126057008881191,0.0003977240249759197,1.0633266737363107,0.01079229538871523,0.9018521934181639,0.0003928600818550345,1.06475742813804,0.01101359457337713,0.8849396496458386,0.9983773383796029,1.0172419072626242,2.1822015317252728,2.1817383886853907,-0.0010564594753986944,-0.0010613234185195795,-0.013596740196579082,-0.012165985794849732,0.0005738359043656223,0.0007951350890275221,0.4892464925300448,0.4723339487577195
poly,2mm,native-better,,,1.25,7.875,24,0.126984,24,0.083333,0.010582,2,0.042328,8,0.102564,4,0,0,0.0,0,0.412698,2,78,0,0.0,189,1837654625.7,3338256006.8,1896644.4,93221201.1,1715884.0,848314453.6,6943125352.3,10890693270.3,1825590347.6,4150490012.6,2750446.5,97040232.6,1766395.3,3355692772.2,7166658674.8,22593683003.1,1825275170.9,4151234295.1,3405341.7,97569794.6,1775564.1,3356113541.3,7246641749.4,22596684914.2,1995702.6461745237,136959.1374095163,1110682.8334107709,977863.6549513235,2266.257315977687,121399.59769216047,97366632.70021752,676415.7335079276,183891.87345480817,654447.5096675251,1359330.048508476,1058449.4964249644,2283.4492938923777,510024.74618171056,104253959.19170526,2892680.762674547,674100.2010529939,378057.4244192576,2266035.3345027794,1320611.3065829438,2910.218412956529,320063.064636422,221051381.2118357,1777701.4732683394,10,10,10,0.002022698060510801,0.5504834326536708,0.02034563358570586,1.5685577773260735,0.0005290536443866051,0.43969456820457076,0.03490159750730889,3.1182285113060733,0.0005263876701209292,0.4398493532228479,0.028343362606490705,3.152610446280326,1.0437146647510052,1.032194913840343,2.0748619351738977,2.0745862951365286,-0.001493644416124196,-0.0014963103903898717,-0.11078886444910008,-0.11063407943082293,0.014555963921603028,0.007997729020784845,1.5496707339799998,1.5840526689542527
poly,3mm,similar,,,1.25,7.027778,36,0.142292,36,0.083333,0.011858,3,0.035573,9,0.083333,4,0,0,0.0,0,0.426877,2,108,0,0.0,253,3131352698.4,5433406289.9,4113280.4,109951542.8,2640387.1,1377328216.3,11306120125.0,16403875498.2,3084248211.4,5453052318.6,3357201.2,109188643.1,2688799.6,5450999664.7,11483286425.3,35418274448.3,3084322694.0,5453873411.8,3865270.9,110539055.7,2699047.6,5451516544.3,11537500951.0,35421580409.2,4342296.577830026,246019.3107360451,1521098.1870330253,1439414.6222689736,3576.9920774612847,168445.05480688208,136303896.69348547,1064704.0019137622,241280.91995717486,225055.2544521712,1181370.6868350282,1293718.0827277494,2796.7091454859333,238920.41147740855,92851487.67552936,1170411.697884077,169001.7088040031,153324.73070859048,1591422.7100530344,1256504.8113323494,2091.711909205276,168220.98008352585,182409076.30018824,736282.1647687347,10,10,10,0.0019170355103107026,0.5763148440087722,0.03740993800770934,1.4508845931972618,0.0004951003226472957,0.5655288381513879,0.03496746806386912,3.0701258929153,0.0004932672473660811,0.5656003337580008,0.030746798427793636,3.084332580111073,1.0204650953149146,1.0156699467493053,2.1593421879535,2.1591406525967876,-0.001421935187663407,-0.0014237682629446215,-0.010786005857384318,-0.010714510250771414,-0.002442469943840217,-0.006663139579915701,1.619241299718038,1.633447986913811
poly,atax,native-better,,,1.25,8.8125,16,0.113475,16,0.125,0.014184,2,0.028369,4,0.068966,4,0,0,0.0,0,0.411348,2,58,0,0.0,141,1926136.4,31605786.7,10038.2,26754.2,19609.3,15971947.6,104298424.5,144502270.9,3288948.6,70454656.0,52109.9,103302.1,70142.0,53724752.0,153484229.8,337224001.0,3318995.9,71133840.9,53730.0,108071.3,79703.8,54111584.6,155411905.2,339913570.5,8041.3542419448795,115417.46295855234,4376.864118419843,6025.857316598195,641.7675331977044,79445.40063632798,967454.2817578582,563264.2023488202,5529.687557980931,51892.88733963835,3041.1195471404935,4796.112857767676,1434.7475968499357,88115.99007621169,1003307.8245420418,293981.6339149791,5802.468736092744,78186.57094049655,1799.950061035644,2883.445934217522,1578.905373281686,103875.05449892978,1093551.8914511502,404601.86672421644,10,10,10,0.0012277338049869384,0.06094252354110837,0.37520090303578507,1.3854693548127375,0.0014729526142910256,0.046658466041020426,0.49717177455994327,2.1871784536877295,0.0013055807125922144,0.04668177785155888,0.5044418264488331,2.1971247563311547,1.4900695379152156,1.4715872318857512,2.3523060806098375,2.3336934354019205,0.00024521880930408724,7.7846907605276e-05,-0.014284057500087946,-0.014260745689549492,0.1219708715241582,0.129240923413048,0.801709098874992,0.8116554015184172
poly,bicg,similar,,,1.25,11.083333,12,0.090226,12,0.166667,0.015038,2,0.022556,3,0.055556,4,0,0,0.0,0,0.406015,3,54,0,0.0,133,1111762.2,43570279.9,9519.5,29276.3,18456.6,18626957.6,128552893.7,177383660.7,2490668.0,70513642.7,54286.6,109057.6,69264.9,45793688.9,165871171.6,313591859.4,2514613.1,71155569.1,54092.6,111438.5,77985.9,46155939.8,164951148.1,316082134.2,4858.000224143435,123733.18508113411,3328.7691836139343,2673.2499592152703,917.8334634707247,87811.40873384409,727519.75664064,610203.5547476588,5823.170327808245,105215.17594915183,2544.0720290292275,1585.161484938785,1935.562993033293,113910.67695196734,6313467.490927629,538046.0352370078,2906.985129725358,63457.703725396386,2478.0897302380117,4245.879499258337,1209.9751558514656,101462.38526424982,1122605.7245345102,372110.8351534776,10,10,10,0.0009908542444956227,0.025516526461423994,0.3251606248057302,1.3798496136069474,0.0016896178549916558,0.03533965270471008,0.48540315959026725,1.9162166365060904,0.0015125424848662933,0.0353217888713612,0.4977791552353985,1.8905748140263332,1.2831383514784311,1.2902951215325307,1.7819123416027236,1.7678734228535402,0.0006987636104960331,0.0005216882403706706,0.009823126243286087,0.009805262409937204,0.16024253478453704,0.1726185304296683,0.5363670228991431,0.5107252004193858
poly,doitgen,native-better,,,1.25,7.15,20,0.13986,20,0.05,0.006993,1,0.034965,5,0.090909,4,0,0,0.0,0,0.384615,3,55,0,0.0,143,88447583.3,1095981169.8,27757.0,423560.4,260996.7,285653866.3,2115001532.9,3364204893.3,99899710.2,1118885004.9,82937.9,169699.3,3492227.4,1121434561.5,2209542935.1,7274307615.4,99943464.9,1119635485.2,83601.9,614648.6,3502579.9,1121896260.0,2211338293.9,7277279694.6,185688.43683801233,157141.78825990547,11421.682966085944,1029866.80501393,29082.746893991978,104246.14897235739,3596292.109350856,748238.0978537729,17279.395815056465,146610.5314312188,11521.197067916943,54707.78302754452,1592.706027140274,149763.90503373087,5181941.846571381,770307.7875499796,67758.29994989556,117607.49569912549,11915.56748730183,1386002.2634895097,2803.434102429845,110363.17141652267,5479087.540062337,577739.7404141035,10,10,10,0.0009136816643885208,0.08070173624984849,0.06553256631167596,1.59063945863299,0.003122017627547845,0.08926428844129314,0.1360157657562386,3.290893896548734,0.003114071493684743,0.08928505589269962,0.4887344850568034,3.29222279406432,1.0455492629681016,1.0447003941743573,2.163149964228726,2.1622665224366044,0.002208335963159324,0.0022003898292962225,0.008562552191444653,0.00858331964285114,0.07048319944456265,0.4232019187451274,1.700254437915744,1.70158333543133
poly,mvt,similar,,,1.25,8.25,16,0.121212,16,0.125,0.015152,2,0.030303,4,0.076923,4,0,0,0.0,0,0.393939,2,52,0,0.0,132,6608291.9,35619444.9,250966.2,576893.9,20174.9,18635071.2,142139155.3,177610838.5,7891960.6,62808509.9,271346.0,645697.9,69609.5,53946660.4,178629055.2,338860314.5,7887983.1,63337554.5,291095.6,659675.9,78858.4,54253690.1,180374968.6,340793759.3,63573.92030358571,50443.75582423972,83330.52859920078,40207.55054699165,669.126868887109,32788.354202199465,1343273.1209095214,238837.26711728724,33144.1600460104,405696.47901560017,87285.52893298585,50425.21943862351,2192.480495288891,328296.70510791196,2940942.856702735,2039815.7558405998,68078.32449376085,79047.20844217074,98358.2854265183,55732.20285027718,1554.727500239188,98384.65148075121,1703301.4371085458,418908.4738783874,10,10,10,0.0010826306904585371,0.18552484235934852,0.4350300809212925,1.2495560292667645,0.0014535121916066682,0.12453880106785618,0.4412706300169522,1.8893628198253225,0.0012903393738159926,0.12565113569108888,0.4202367701675969,1.8970055801985792,1.2690026771250975,1.2567195493949863,1.9187666821357865,1.9078808329594144,0.000370881501148131,0.0002077086833574555,-0.060986041291492335,-0.05987370666825964,0.006240549095659742,-0.014793310753695554,0.639806790558558,0.6474495509318148
poly,gemm,native-better,,,1.25,7.9375,16,0.125984,16,0.0625,0.007874,1,0.047244,6,0.125,4,0,0,0.0,0,0.377953,3,48,0,0.0,127,166421242.5,1341198887.6,1662418.2,6052111.8,1223291.8,348110531.4,1645548948.1,4426196265.1,167965219.1,4000478259.0,129944.0,490404.0,1277943.4,2681397920.6,4433722309.8,18733528520.8,167992340.8,4001175380.7,130551.8,498916.5,1289084.5,2681863040.2,4435640042.9,18736390747.8,36386.97816908977,202786.1061908474,869668.8793628169,463012.51698842377,1771.7480884394745,143616.26138830354,208848400.12598455,926877.5404836576,25822.85640645635,422039.27475164837,34621.01534874126,23852.49535513353,4085.4236336843614,314129.4710844881,222340114.75105107,2048203.3438388787,23958.816441737858,172039.54700278232,31211.678728749383,21433.533846910705,6396.288407263135,145407.7398137228,210738329.92761856,879348.6580893394,10,10,10,0.0035140901801513267,0.12408394015133838,0.27468398716626485,2.6897992127251027,0.0004806675362153716,0.0419857478905636,0.2616706402774813,4.22405573188717,0.00047659595399180527,0.04198628469536697,0.26497336889584916,4.225237218711842,2.6955381959445948,2.694372789651325,4.2330682205699,4.232421564428019,-0.003033422643935955,-0.0030374942261595216,-0.08209819226077478,-0.0820976554559714,-0.013013346888783528,-0.009710618270415694,1.5342565191620676,1.5354380059867396
poly,gemver,similar,,,1.25,8.357143,28,0.119658,28,0.142857,0.017094,4,0.042735,10,0.096154,4,0,0,0.0,0,0.444444,2,104,0,0.0,234,7143013.3,41700720.9,208291.7,565853.8,23231.8,19692817.1,158292088.5,204956146.3,8403073.0,98723670.7,235921.0,618984.3,73759.7,61859251.8,197133633.0,426262091.7,8456677.5,99517026.6,279070.1,652195.2,81857.3,62365515.9,203595330.4,429531214.8,49832.69925137292,192112.69136250284,102463.00905101748,50259.42697378606,1828.4264515940718,133641.86045667785,3634456.6870061057,916416.1182356055,45969.61836546673,109149.80308126016,81691.07028038961,48574.985478467555,2289.4144836131763,115095.35518555262,2805414.878568864,559834.4820095456,25378.757947236954,350297.37254928635,60525.667512864144,37391.12185711113,1911.712208117808,249530.78410152553,11852777.242706947,1660118.7686599668,10,10,10,0.0011797093266051812,0.17129232171139755,0.36810161918149176,1.294797157850375,0.0013125410544387078,0.0849771922345598,0.4278935202221666,2.109730188585897,0.0011923794396750205,0.08511710454461455,0.3811421388232302,2.1623001880151014,1.2862002916841924,1.245378937558209,2.095722536523902,2.079772182465162,0.00013283172783352666,1.2670113069839298e-05,-0.08631512947683775,-0.086175217166783,0.05979190104067483,0.013040519641738468,0.814933030735522,0.8675030301647264
poly,gesummv,similar,,,1.25,17.75,8,0.056338,8,0.375,0.021127,3,0.021127,3,0.04918,4,0,0,0.0,0,0.429577,3,61,0,0.0,142,945183.3,28025860.8,7641.4,26594.1,16336.6,13845111.1,93527427.4,118351051.8,2315225.5,47485485.0,62153.9,111866.6,65953.1,35242881.4,135998947.7,244807246.8,2345685.5,48142808.6,61852.3,115004.1,76072.0,35657137.5,138161247.8,247448977.9,8388.369872759682,93608.68676665482,5211.062595841445,5383.357718211026,1123.2961616006112,62557.851905167874,1473794.7662079097,447827.66024214507,12280.623004916697,162252.44490470825,6390.444332491024,6937.886649085265,2424.363717211864,140565.513156441,1566902.6589028763,784634.5789915745,14137.115863727067,121560.26867836197,4468.5034792919705,6157.324878188218,2327.6509379391255,125670.70934368302,1370756.4765864653,626045.0946005677,10,10,10,0.0011799544172671898,0.03372539765130069,0.28733440875983773,1.2654154518100216,0.002133429807706802,0.04872348681377098,0.5378269122579108,1.791015801031293,0.0018713878485542902,0.04875648843009606,0.5556073036992275,1.8000672133141808,1.47722707275064,1.454107650351131,2.090805059495044,2.068483913549808,0.0009534753904396124,0.0006914334312871004,0.014998089162470286,0.015031090778795365,0.25049250349807306,0.26827289493938977,0.5256003492212715,0.5346517615041593
poly,symm,similar,,,1.25,13.666667,12,0.073171,12,0.333333,0.02439,4,0.036585,6,0.089552,4,0,0,0.0,0,0.408537,3,67,0,0.0,164,1236661525.8,3021176125.5,11629380.9,115726890.3,1179744.4,617127146.0,4891794726.5,7324466285.3,1234394957.9,3044212911.1,9886208.9,112806332.1,1246367.4,638117906.5,5140106020.4,12245081072.5,1234922564.4,3045004057.3,10181510.6,112549402.1,1257284.8,638599284.8,5145762992.4,12248288029.8,6336092.6121659465,148418.2109814524,1720103.495845361,986017.3638289698,1279.2101903561647,97102.70967611355,126514734.47100067,674664.3806941948,2144621.520225587,123122.0906791301,1378157.3285943526,1266193.0033629208,2674.4018313551137,120030.78927346691,67669863.80363286,596548.8740672997,1227849.159052267,177446.96074547258,1841294.4429940947,1072544.30126762,3295.0959790438037,167186.30083284475,66059767.1255443,918662.7004729725,10,10,10,0.0019116715374565614,0.4093311592667688,0.1004898763792325,1.4972963288139725,0.001968816486216021,0.40555695203079756,0.09046259162668621,2.3802666480928147,0.001953192955885183,0.4054890357369788,0.08763877626334064,2.382262354881757,1.0519171960598006,1.0507607754991923,1.6722430758377538,1.6718052340653866,5.7144948759459526e-05,4.152141842862149e-05,-0.0037742072359712164,-0.0038421235297899647,-0.010027284752546287,-0.012851100115891856,0.8829703192788423,0.8849660260677847
poly,syr2k,wasm-better,,,1.25,9.0625,16,0.110345,16,0.0625,0.006897,1,0.062069,9,0.160714,4,0,0,0.0,0,0.386207,3,56,0,0.0,145,1565349744.5,1830167248.3,10704577.1,98741738.1,1183386.1,381766518.8,8522855460.3,5927279179.8,1560771125.2,5089013633.5,7698543.2,96435638.3,1263353.2,1481331114.8,9098152413.1,16117525576.7,1559136878.1,5089711183.1,8049735.0,96874322.9,1271530.3,1481753221.9,9061691877.5,16120317639.7,11796720.56971497,346313.3891974035,1440140.5049535541,906167.7157794746,4397.031383659746,233842.82223360284,560257453.6073753,1447203.8271537335,2389143.171065485,142433.36231081284,1042595.4822069776,823292.9127294,3238.5933091733473,156077.09706478575,127620870.12087673,702990.3704349615,5944754.097134226,143270.37436671768,1352781.6468695572,827740.0117325409,3083.807604965749,158977.7505050744,210206847.7101352,673208.0167802322,10,10,10,0.00309976397018711,0.8553042056424172,0.10840985084908081,0.6954569636208946,0.0008581255510074487,0.3063311103539618,0.08309461949281918,1.7789523035677728,0.0008528499721485766,0.30669423145690616,0.07983089380349961,1.771516330446733,1.0632225220420473,1.067500493875529,2.7196825306689765,2.719211477608153,-0.0022416384191796613,-0.0022469139980385334,-0.5489730952884553,-0.548609974185511,-0.025315231356261625,-0.028578957045581194,1.0834953399468783,1.0760593668258385
poly,syrk,native-better,,,1.25,7.6875,16,0.130081,16,0.0625,0.00813,1,0.04878,6,0.130435,4,0,0,0.0,0,0.373984,3,46,0,0.0,123,576305651.7,1102413079.5,100119.2,45142425.4,1115887.7,198091414.0,1646684846.8,3010890801.0,573422702.6,2195980401.0,200233.5,44770770.7,1250197.2,756835305.7,2560934085.1,9582699242.8,573214644.9,2196702879.7,190364.5,44690279.7,1258606.9,757286054.5,2559165032.6,9585624859.6,2052213.5027328155,62320.55657868191,45401.084120193525,696202.6124241924,5713.3192347161785,38640.448389967714,31979414.25724564,302173.1059916906,1671426.6398688017,108586.48930074711,88049.48759173257,278669.18511543394,3456.2759599185906,112666.75420514628,23107032.540673662,508807.2740748316,1825664.9120725961,313376.25840870704,97983.00428730826,223228.72829656152,2063.4722866512493,228522.94127104062,14286010.12489113,1497309.4213979705,10,10,10,0.0056331956921666475,0.5227674293935117,0.0022178515911110085,1.8284560077485739,0.0016619966689218888,0.26094318453221266,0.004259639932394516,3.745606374537489,0.0016518748406480423,0.2611237797654643,0.004472415749590837,3.7418765670518273,1.5541316467284079,1.5552059582479665,3.183650784152102,3.1826791060032202,-0.0039711990232447585,-0.003981320851518606,-0.26182424486129907,-0.2616436496280474,0.002041788341283507,0.0022545641584798284,1.9171503667889152,1.9134205593032534
poly,trmm,similar,,,1.25,9.75,12,0.102564,12,0.083333,0.008547,1,0.042735,5,0.116279,4,0,0,0.0,0,0.367521,3,43,0,0.0,117,1115042691.3,1216500100.4,640335.5,40998641.5,1151878.7,613614967.1,4238677562.6,4888647690.4,1120918228.9,1233410021.3,596886.7,40732585.6,1222843.4,633228844.1,4287891873.5,7390341162.5,1124862810.6,1234089925.4,598293.6,40595585.3,1231727.6,633636781.6,4371726016.8,7392958032.2,14356481.48816565,130802.90734811944,538969.005999675,1914649.8798077505,2818.270630092895,91144.54408665844,338158062.1966565,533110.8932034217,9244423.00371219,221283.70473672738,336831.2422336707,1226106.6790885695,1155.841896147039,173207.37857547295,180939266.77801582,1038228.6056279048,549954.1266968665,97554.36461581696,417184.4788958477,745746.3151580364,1133.2560954073344,109908.39423326649,9876038.469618492,496545.57643750357,10,10,10,0.0018772011143142143,0.9165989307632283,0.01561845652861449,1.1533426683678456,0.0019439016732736968,0.9114917701280181,0.014737898113270953,1.691084483288701,0.0019311239710471677,0.9087961096007353,0.014653788636486654,1.7235372020861197,1.0313891425415216,1.0116107701454442,1.5122705705951767,1.5117352753835502,6.670055895948248e-05,5.392285673295333e-05,-0.005107160635210217,-0.007802821162492979,-0.0008805584153435374,-0.0009646678921278358,0.5377418149208555,0.5701945337182741
